implementation,0.89
implementer,0.94
implicate,1.00
implication,1.00
implicit,1.00
implode,0.90
implore,0.95
implosion,1.00
implosive,1.00
imply,1.00
impolite,1.00
impoliteness,0.95
import,1.00
importance,1.00
important,1.00
importation,0.89
importer,0.95
importunate,0.35
importune,0.72
importunity,0.43
impose,1.00
imposition,1.00
impossibility,1.00
impossible,1.00
impostor,1.00
impotence,0.95
impotency,0.83
impotent,0.95
impound,1.00
impoverish,1.00
impoverished,0.95
impoverishment,0.90
impracticable,0.90
impractical,1.00
impracticality,1.00
imprecise,0.89
imprecision,0.89
impregnability,0.80
impregnable,0.95
impregnate,1.00
impregnation,1.00
impresario,0.50
impress,1.00
impression,1.00
impressionable,1.00
impressionism,1.00
impressionist,0.94
impressionistic,0.67
impressive,1.00
imprimatur,0.33
imprint,1.00
imprison,1.00
imprisonment,1.00
improbability,1.00
improbable,1.00
improbity,0.56
impromptu,0.95
improper,1.00
impropriety,0.78
improve,1.00
improvement,1.00
improvident,0.58
improvisation,0.95
improvisational,0.94
improvise,1.00
improviser,1.00
imprudence,0.95
imprudent,0.89
impudence,0.80
impudent,0.85
impugn,0.56
impulse,1.00
impulsion,0.55
impulsive,1.00
impulsiveness,1.00
impulsivity,1.00
impunity,0.94
impure,1.00
impurity,1.00
imputation,0.35
impute,0.79
in,1.00
inability,1.00
inacceptable,0.95
inaccessibility,1.00
inaccessible,1.00
inaccuracy,1.00
inaccurate,1.00
inaction,1.00
inactive,1.00
inactivity,1.00
inadequacy,1.00
inadequate,1.00
inadmissible,1.00
inadvertence,0.94
inadvertency,0.68
inadvertent,0.89
inadvisable,0.95
inalienability,0.84
inalienable,0.72
inamorata,0.42
inane,0.83
inanimate,1.00
inanition,0.05
inanity,0.53
inapplicable,1.00
inappropriate,1.00
inappropriateness,0.90
inarguable,1.00
inarticulate,0.83
inartistic,0.95
inattention,1.00
inattentive,1.00
inaudible,1.00
inaugural,0.95
inaugurate,0.94
inauguration,0.95
inauspicious,0.84
inauthentic,1.00
inboard,0.84
inborn,0.79
inbound,1.00
inbox,1.00
inbred,1.00
inbreeding,1.00
incalculable,0.95
incandescence,0.95
incandescent,0.90
incantation,0.95
incapability,0.90
incapable,1.00
incapacitate,0.89
incapacitation,0.95
incapacity,1.00
incarcerate,0.95
incarceration,0.95
incarnadine,0.44
incarnate,1.00
incarnation,0.95
incase,0.89
incautious,0.80
incendiary,0.67
incense,0.95
incentive,1.00
incept,0.68
inception,1.00
incertitude,0.30
incessant,0.78
incest,1.00
incestuous,0.89
inch,1.00
inchoate,0.53
inchworm,1.00
incidence,0.95
incident,1.00
incidental,1.00
incidentally,0.95
incinerate,1.00
incineration,0.95
incinerator,1.00
incipient,0.83
incise,0.62
incised,0.45
incision,1.00
incisive,0.89
incisor,1.00
incite,0.89
incitement,0.70
inclemency,0.65
inclement,0.95
inclination,0.94
incline,1.00
inclined,1.00
include,1.00
inclusion,0.94
inclusive,1.00
inclusiveness,1.00
incognita,0.50
incognizant,0.83
incoherent,1.00
income,1.00
incoming,1.00
incommunicability,1.00
incommunicative,1.00
incomparable,0.95
incompatibility,1.00
incompatible,1.00
incompetence,1.00
incompetency,1.00
incompetent,1.00
incomplete,1.00
incompleteness,1.00
incomprehensible,1.00
incomprehension,1.00
inconceivability,0.95
inconceivable,1.00
inconclusive,1.00
incongruity,0.89
incongruous,0.72
inconsequence,0.89
inconsequential,0.83
inconsequentiality,1.00
inconsiderable,1.00
inconsiderate,1.00
inconsideration,1.00
inconsistency,0.94
inconsistent,1.00
inconsolable,0.94
inconspicuous,1.00
inconstant,0.89
incontestable,0.89
incontinence,0.89
incontinent,0.89
incontrovertible,0.60
inconvenience,1.00
inconvenient,1.00
inconvertible,0.90
incorporate,1.00
incorporation,1.00
incorporeal,0.68
incorrect,1.00
incorrigibility,0.70
incorrigible,0.78
incorrupt,0.81
incorruptibility,1.00
incorruptible,1.00
incorruption,0.83
increase,1.00
incredibility,0.80
incredible,1.00
incredulity,0.94
incredulous,0.84
increment,1.00
incremental,1.00
incriminate,0.94
incriminating,0.90
incubate,0.94
incubation,1.00
incubator,1.00
incubus,1.00
inculcation,0.50
inculpable,0.61
inculpate,0.32
incumbent,0.90
incunabulum,0.05
incur,0.95
incurable,1.00
incursion,0.78
indebted,0.95
indebtedness,0.83
indecency,1.00
indecent,1.00
indecipherable,1.00
indecision,1.00
indecisive,1.00
indecisiveness,1.00
indeclinable,0.65
indecorous,0.39
indeed,1.00
indefatigable,0.75
indefeasible,0.37
indefensible,1.00
indefinable,0.89
indefinite,1.00
indelible,0.79
indelicacy,0.90
indelicate,0.81
indemnification,0.83
indemnify,0.73
indemnity,0.80
indent,1.00
indentation,1.00
indention,0.80
indenture,0.78
indentured,0.83
independence,1.00
independent,1.00
indescribable,0.95
indestructibility,1.00
indestructible,1.00
indeterminacy,0.57
indeterminate,0.95
index,1.00
indexer,0.79
indicate,1.00
indication,1.00
indicative,1.00
indicator,1.00
indicia,0.14
indict,0.85
indictable,0.84
indictment,0.83
indie,0.85
indifference,1.00
indifferent,1.00
indigenous,0.94
indigent,0.85
indigestible,1.00
indigestion,1.00
indignant,0.86
indignation,0.94
indignity,1.00
indigo,1.00
indirect,1.00
indirection,0.80
indiscipline,0.80
indiscreet,1.00
indiscretion,1.00
indiscriminate,0.95
indiscrimination,0.94
indispensable,0.95
indisposed,0.95
indisposition,0.74
indisputable,1.00
indissoluble,0.78
indistinct,1.00
indistinguishable,1.00
individual,1.00
individualism,1.00
individualist,0.83
individualistic,0.95
individuality,1.00
individualize,1.00
indivisible,1.00
indoctrinate,0.84
indoctrination,0.83
indolence,0.80
indolent,0.61
indomitable,0.79
indoor,1.00
indoors,1.00
indubitable,0.61
induce,1.00
inducement,0.83
inducer,0.89
induct,0.95
inductee,0.95
induction,1.00
inductive,0.94
inductor,0.94
indulge,1.00
indulgence,1.00
indulgent,1.00
industrial,1.00
industrialist,1.00
industrialization,0.95
industrious,1.00
industriousness,0.95
industry,1.00
inebriate,0.75
inebriated,0.95
inebriation,0.83
inebriety,0.57
inedible,1.00
ineffable,0.67
ineffaceable,0.50
ineffective,1.00
ineffectiveness,0.94
ineffectual,0.89
inefficiency,1.00
inefficient,1.00
inelegant,1.00
ineligible,1.00
ineluctable,0.40
inept,0.81
ineptitude,0.86
ineptness,0.94
inequality,1.00
inequitable,0.90
inequity,0.95
inert,0.95
inertia,0.95
inertial,0.55
inertness,0.95
inescapable,0.94
inessential,0.95
inestimable,0.70
inevitability,1.00
inevitable,1.00
inexact,0.90
inexactitude,0.58
inexcusable,0.94
inexhaustible,0.95
inexistence,0.83
inexorable,0.61
inexpensive,1.00
inexpensiveness,1.00
inexperience,1.00
inexperienced,1.00
inexpert,0.83
inexpiable,0.33
inexplicable,0.94
inexpressible,1.00
inexpressive,1.00
infallibility,0.94
infallible,0.84
infamous,1.00
infamy,0.89
infancy,0.94
infant,1.00
infanticide,0.79
infantile,1.00
infantilism,0.89
infantilize,0.89
infantry,0.95
infantryman,1.00
infarct,0.67
infarction,0.74
infatuate,1.00
infatuated,1.00
infatuation,1.00
infect,1.00
infection,1.00
infectious,1.00
infector,0.89
infelicitous,0.33
infer,0.94
inference,0.95
inferior,1.00
inferiority,1.00
infernal,1.00
inferno,1.00
infertile,1.00
infertility,1.00
infest,1.00
infestation,1.00
infidel,1.00
infidelity,1.00
infield,1.00
infielder,0.84
infighting,0.94
infiltrate,0.94
infiltration,1.00
infiltrator,1.00
infinite,1.00
infinitesimal,0.68
infinitive,1.00
infinity,1.00
infirm,0.89
infirmary,0.95
infirmity,0.83
inflame,0.90
inflammable,1.00
inflammation,1.00
inflammatory,1.00
inflatable,1.00
inflate,1.00
inflated,1.00
inflation,0.94
inflationary,0.90
inflect,0.89
inflection,0.83
inflexibility,1.00
inflexible,1.00
inflict,1.00
infliction,0.94
inflictor,0.85
inflow,0.79
influence,1.00
influential,1.00
influenza,1.00
influx,0.89
info,1.00
infomercial,0.94
inform,1.00
informal,1.00
informality,1.00
informant,0.95
information,1.00
informational,1.00
informative,1.00
informer,1.00
infotainment,0.16
infraction,0.85
infrared,1.00
infrastructure,0.94
infrequent,0.95
infringe,0.95
infringement,1.00
infuriate,1.00
infuriating,1.00
infuse,1.00
infuser,0.78
infusion,0.94
ingathering,0.68
ingenious,1.00
ingenuity,1.00
ingenuous,0.94
ingest,1.00
ingestion,1.00
ingle,0.53
inglenook,0.37
inglorious,0.95
ingot,0.74
ingrain,0.94
ingrate,0.85
ingratiate,0.61
ingratiating,0.78
ingratitude,1.00
ingredient,1.00
ingredients,1.00
ingress,0.61
ingrown,0.89
inguinal,0.50
ingurgitate,0.26
inhabit,0.95
inhabitable,1.00
inhabitant,1.00
inhalation,0.94
inhalator,0.84
inhale,1.00
inhaler,1.00
inharmonious,0.79
inhere,0.56
inherent,0.95
inherit,1.00
inheritability,1.00
inheritable,0.94
inheritance,1.00
inheritor,1.00
inhibit,1.00
inhibition,0.95
inhibitor,0.89
inhospitable,1.00
inhuman,1.00
inhumane,1.00
inhumanity,1.00
inhumanly,1.00
inimical,0.33
inimitable,0.67
iniquitous,0.63
iniquity,0.83
initial,1.00
initialize,1.00
initially,1.00
initiate,1.00
initiation,0.94
initiative,0.94
inject,1.00
injection,1.00
injector,0.95
injudicious,0.94
injunction,1.00
injunctive,0.84
injure,0.94
injurious,0.78
injury,1.00
injustice,1.00
ink,1.00
inkblot,1.00
inker,0.70
inkless,0.95
inkling,0.95
inkpad,0.89
inkstand,0.65
inkwell,0.94
inky,0.94
inlaid,0.84
inlay,0.95
inlet,0.94
inmate,1.00
inmost,0.75
inn,1.00
innards,1.00
innate,1.00
inner,1.00
innermost,1.00
innerspring,0.75
inning,0.94
innkeeper,1.00
innocence,1.00
innocent,1.00
innocuous,0.79
innovate,0.95
innovating,1.00
innovation,1.00
innovative,1.00
innovator,1.00
innuendo,0.89
innumerable,0.89
inoculate,0.72
inoculation,0.79
inoffensive,1.00
inoperable,1.00
inoperative,0.94
inopportune,0.90
inordinate,0.83
inorganic,1.00
inpatient,0.89
input,1.00
inquest,0.95
inquire,1.00
inquirer,0.95
inquiry,1.00
inquisition,0.95
inquisitive,0.94
inquisitiveness,0.95
inquisitor,1.00
insalubrious,0.19
insane,1.00
insanitary,0.79
insanity,1.00
insatiable,0.82
inscribe,0.95
inscription,0.89
inscrutable,0.84
inseam,1.00
insect,1.00
insecticide,0.94
insectivore,0.63
insectivorous,0.58
insecure,1.00
insecurity,1.00
inseminate,0.83
insemination,1.00
insensate,0.50
insensible,0.89
insensitive,1.00
insensitivity,1.00
insentient,0.58
inseparable,0.95
insert,1.00
insertion,1.00
inset,1.00
inside,1.00
insider,1.00
insidious,0.83
insight,1.00
insightful,1.00
insignia,0.85
insignificance,1.00
insignificant,0.94
insincere,1.00
insincerity,1.00
insinuate,0.74
insinuation,1.00
insipid,0.79
insist,1.00
insistence,1.00
insistent,1.00
insolate,0.89
insole,0.74
insolence,1.00
insolent,1.00
insolubility,0.89
insoluble,0.95
insolvency,0.78
insolvent,0.95
insomnia,1.00
insomniac,1.00
insomuch,0.79
insouciance,0.55
insouciant,0.42
inspect,1.00
inspection,1.00
inspector,1.00
inspiration,1.00
inspirational,1.00
inspire,1.00
inspirer,0.80
inspirit,0.58
instability,1.00
instable,0.84
install,1.00
installation,1.00
instance,1.00
instant,1.00
instantaneous,1.00
instantly,0.95
instate,0.84
instead,1.00
instep,0.84
instigate,0.90
instigation,0.94
instigator,1.00
instinct,1.00
instinctive,1.00
instinctual,1.00
institute,1.00
institution,1.00
institutional,1.00
institutionalization,0.90
instruct,1.00
instruction,1.00
instructional,1.00
instructive,0.95
instructor,1.00
instrument,1.00
instrumental,1.00
instrumentation,1.00
insubordinate,0.95
insubordination,0.89
insubstantial,0.95
insufferable,0.95
insufficiency,1.00
insufficient,1.00
insular,0.90
insulate,1.00
insulation,1.00
insulator,1.00
insulin,1.00
insult,1.00
insulter,0.90
insulting,1.00
insuperable,0.53
insupportable,0.95
insurable,0.74
insurance,1.00
insure,0.94
insurgence,0.72
insurgency,0.94
insurgent,0.89
insurmountable,0.81
insurrection,0.94
insurrectional,0.50
intact,1.00
intaglio,0.28
intake,1.00
intangibility,0.89
intangible,0.89
integer,1.00
integral,1.00
integrate,1.00
integration,1.00
integrationist,0.79
integrator,0.78
integrity,1.00
integument,0.29
intellect,0.95
intellectual,1.00
intellectualism,0.90
intellectuality,0.89
intellectualization,0.84
intellectualize,0.95
intelligence,1.00
intelligent,1.00
intelligentsia,0.68
intelligible,1.00
intemperance,0.74
intemperate,0.68
intend,1.00
intendant,0.63
intense,1.00
intensifier,0.89
intensify,0.95
intensity,1.00
intensive,1.00
intent,1.00
intention,1.00
intentional,1.00
intentionality,0.89
intentioned,0.90
inter,0.83
interact,1.00
interaction,1.00
interactive,1.00
interagency,0.58
interbank,0.68
intercede,0.90
intercellular,0.90
intercept,1.00
interception,1.00
interceptor,1.00
intercession,0.89
interchange,0.95
interchangeability,1.00
interchangeable,1.00
intercity,0.89
intercollegiate,0.74
intercom,1.00
interconnect,0.89
interconnectedness,0.95
interconnecting,0.89
interconnection,1.00
intercontinental,0.95
intercooler,0.65
intercourse,1.00
intercut,0.60
interdepartmental,0.78
interdependent,0.95
interdict,0.67
interdiction,0.78
interdisciplinary,0.89
interest,1.00
interested,1.00
interesting,1.00
interface,1.00
interfaith,0.75
interfere,1.00
interference,1.00
interferon,0.56
intergalactic,1.00
interim,0.81
interior,1.00
interject,0.95
interjection,0.95
interlace,0.95
interleague,0.85
interline,0.37
interlock,0.94
interlocking,1.00
interlocutory,0.61
interloper,0.74
interlude,0.95
intermarry,0.70
intermediary,0.89
intermediate,1.00
interment,0.84
interminable,0.72
intermingle,1.00
intermission,1.00
intermittent,1.00
intermix,0.94
intermountain,0.22
intern,1.00
internal,1.00
internalize,0.89
international,1.00
internationalist,0.83
interne,0.45
internecine,0.33
internet,1.00
internist,0.95
internment,0.95
internship,1.00
internuncio,0.10
interoffice,0.89
interpenetrate,0.79
interpersonal,1.00
interplanetary,0.84
interplay,0.67
interpolation,0.56
interpose,0.56
interposition,0.77
interpret,1.00
interpretation,1.00
interpretational,0.75
interpretative,1.00
interpreter,1.00
interpretive,0.89
interracial,1.00
interrelate,0.75
interrelated,0.95
interrelationship,0.94
interrogate,1.00
interrogation,1.00
interrogative,0.89
interrogator,1.00
interrogatory,0.83
interrupt,1.00
interrupter,1.00
interruption,1.00
interruptive,0.89
interscholastic,0.85
intersect,1.00
intersection,1.00
interspecies,0.89
intersperse,0.84
interstate,1.00
interstellar,0.79
interstice,0.24
interstitial,0.44
intertwine,0.90
interval,0.95
intervene,1.00
intervention,1.00
interventionist,0.83
interview,1.00
interviewee,1.00
interviewer,1.00
interweave,0.94
intestate,0.58
intestinal,0.95
intestine,1.00
intimacy,1.00
intimate,0.94
intimation,0.90
intimidate,1.00
intimidating,1.00
intimidation,1.00
intimidator,1.00
into,1.00
intolerable,1.00
intolerance,1.00
intolerant,0.95
intonation,0.81
intone,0.74
intoxicate,1.00
intoxicating,1.00
intoxication,1.00
intracranial,0.85
intractable,0.78
intrados,0.10
intramural,0.79
intramuscular,0.61
intranet,0.79
intransigence,0.33
intransigent,0.53
intransitive,0.84
intraocular,0.53
intraparty,0.50
intrastate,0.89
intrauterine,0.70
intravascular,0.83
intravenous,0.89
intrepid,1.00
intrepidity,0.74
intricacy,0.91
intricate,0.91
intrigue,1.00
intrigued,1.00
intriguing,0.89
intrinsic,0.72
intro,1.00
introduce,1.00
introducer,0.95
introduction,1.00
introductory,1.00
introspect,0.84
introspection,0.95
introspective,0.74
introvert,0.94
intrude,1.00
intruder,1.00
intrusion,0.94
intrusive,0.84
intubate,0.64
intubation,0.76
intuit,0.78
intuition,1.00
intuitive,0.95
inundation,0.83
inure,0.47
inurnment,0.22
invade,1.00
invader,1.00
invalid,1.00
invalidate,1.00
invalidation,0.94
invalidism,0.89
invaluable,0.94
invariable,0.94
invariance,0.84
invasion,1.00
invasive,0.95
invective,0.42
inveigle,0.32
invent,1.00
invention,1.00
inventive,0.95
inventiveness,0.94
inventor,1.00
inventory,1.00
inverse,0.90
inversion,1.00
invert,1.00
invertebrate,1.00
inverted,1.00
inverter,0.89
invest,1.00
investigate,1.00
investigation,1.00
investigative,1.00
investigator,1.00
investiture,0.68
investment,1.00
investor,1.00
inveterate,0.79
invigilate,0.68
invigorate,1.00
invigorated,0.95
invigorating,1.00
invincibility,1.00
invincible,1.00
inviolability,0.74
inviolable,0.74
inviolate,0.63
invisibility,1.00
invisible,1.00
invitation,1.00
invitational,1.00
invite,1.00
invitee,0.94
inviter,0.95
invocation,0.79
invoice,1.00
invoke,0.95
involuntary,1.00
involve,1.00
involvement,1.00
invulnerable,0.85
inward,1.00
iodide,0.70
iodine,0.94
ion,0.94
ionic,0.89
ionization,0.89
ionosphere,0.94
iota,0.94
ipecac,0.68
irascibility,0.47
irascible,0.50
irate,1.00
ire,0.78
irenic,0.14
iridescent,0.83
iridium,0.85
iris,1.00
irk,0.95
irksome,0.83
iron,1.00
ironbark,0.50
ironbound,0.60
ironclad,1.00
ironer,0.86
ironic,1.00
ironical,0.95
ironingboard,1.00
ironmonger,0.74
ironstone,0.61
ironwood,0.56
ironwork,0.89
ironworks,0.72
irony,1.00
irradiate,0.94
irradiation,0.78
irrational,1.00
irrationality,1.00
irreconcilable,0.85
irrecoverable,0.95
irredeemable,0.95
irreducible,0.84
irrefutable,0.94
irregular,1.00
irregularity,1.00
irrelevancy,1.00
irrelevant,1.00
irreligious,0.89
irremovable,0.95
irreparable,0.95
irreplaceable,1.00
irrepressible,1.00
irreproachable,1.00
irresistibility,0.95
irresistible,1.00
irresponsibility,1.00
irresponsible,1.00
irretrievable,1.00
irreverence,0.85
irreverent,1.00
irreversible,1.00
irrevocability,0.83
irrevocable,1.00
irrigate,1.00
irrigation,1.00
irritability,1.00
irritable,1.00
irritant,0.95
irritate,1.00
irritating,1.00
irritation,1.00
ischemia,0.33
ischemic,0.53
isinglass,0.22
island,1.00
islander,0.90
isle,0.94
isobar,0.57
isolate,1.00
isolation,1.00
isolationism,0.91
isolationist,0.95
isomeric,0.68
isomerism,0.47
isometric,1.00
isometrics,0.84
isopropyl,0.78
isosceles,0.83
isothermal,0.72
isotonic,0.81
isotope,0.94
isotopic,0.79
issuance,0.89
issue,1.00
isthmian,0.10
isthmus,0.63
it,1.00
italic,1.00
itch,1.00
itchiness,1.00
itchy,1.00
item,1.00
itemize,0.89
itemized,1.00
iterate,0.79
iteration,0.68
itinerant,0.58
itinerary,0.95
itself,1.00
ivory,1.00
jab,1.00
jabber,0.95
jabberwocky,0.72
jabot,0.19
jacaranda,0.26
jacinth,0.05
jack,0.95
jackal,0.95
jackanapes,0.33
jackass,1.00
jackboot,0.45
jackbooted,0.50
jackdaw,0.30
jacket,1.00
jacketed,0.68
jackhammer,1.00
jackknife,0.94
jackleg,0.22
jackpot,1.00
jackrabbit,1.00
jacquard,0.67
jade,1.00
jaded,0.95
jag,0.86
jagged,1.00
jaguar,0.95
jai,0.22
jail,1.00
jailbait,0.95
jailbird,1.00
jailbreak,1.00
jailer,1.00
jailhouse,1.00
jalapeno,1.00
jalopy,0.78
jam,1.00
jamb,0.63
jambalaya,0.84
jamboree,0.94
jammer,0.89
jangle,0.79
janitor,1.00
janitorial,1.00
janitress,0.55
january,1.00
japan,0.95
jape,0.50
japery,0.28
jar,1.00
jargon,0.95
jarhead,1.00
jasmine,0.95
jasper,0.70
jaundice,1.00
jaundiced,0.84
jaunt,0.85
jaunty,0.89
java,0.95
javelin,0.86
jaw,1.00
jawbone,1.00
jawbreaker,1.00
jaws,1.00
jay,0.95
jaybird,0.85
jaywalk,1.00
jaywalker,1.00
jazz,1.00
jazzman,0.94
jazzy,0.95
jealous,1.00
jealousy,1.00
jean,1.00
jeans,1.00
jeep,1.00
jeer,0.84
jeering,0.83
jejune,0.50
jejunum,0.50
jellied,0.95
jelly,1.00
jellybean,1.00
jellyfish,1.00
jellylike,1.00
jellyroll,0.94
jennet,0.16
jeopardize,1.00
jeopardy,1.00
jerk,1.00
jerker,0.70
jerkin,0.50
jerkwater,0.43
jerky,0.95
jeroboam,0.28
jersey,1.00
jest,1.00
jester,1.00
jet,1.00
jetliner,1.00
jetsam,0.50
jettison,0.68
jetty,0.52
jewel,1.00
jeweled,0.94
jeweler,1.00
jewelry,1.00
jib,0.74
jibber,0.71
jibe,0.39
jiff,0.75
jiffy,1.00
jig,1.00
jigger,0.68
jiggle,1.00
jigsaw,1.00
jihad,0.76
jillion,0.74
jilt,0.95
jimsonweed,0.33
jingle,1.00
jingo,0.56
jingoist,0.17
jinx,1.00
jitney,0.50
jitter,1.00
jitterbug,1.00
jittery,1.00
jive,1.00
job,1.00
jobber,0.50
jobholder,0.90
jobless,1.00
jockey,0.95
jockstrap,0.95
jocose,0.17
jocular,0.60
jocularity,0.50
jocund,0.47
jodhpur,0.50
jog,1.00
jogger,1.00
jogging,1.00
joggle,0.63
join,1.00
joiner,0.89
joinery,0.53
joint,1.00
joist,0.90
jojoba,0.56
joke,1.00
joker,1.00
jokester,0.90
jokey,0.74
jollification,0.61
jolliness,0.94
jollity,0.67
jolly,1.00
jolt,1.00
jolty,0.78
jonquil,0.50
josh,0.90
jostle,0.89
jot,1.00
joule,0.61
jour,0.83
journal,1.00
journalism,1.00
journalist,1.00
journalistic,0.89
journey,1.00
journeyman,0.89
journo,0.44
joust,1.00
jouster,1.00
jovial,0.90
joviality,0.84
jowl,0.90
joy,1.00
joyful,1.00
joyfulness,1.00
joyless,1.00
joyous,0.94
joyride,1.00
joystick,0.94
jubilant,0.83
jubilation,1.00
jubilee,1.00
judge,1.00
judgeship,0.70
judgment,1.00
judgmental,1.00
judicature,0.32
judicial,1.00
judiciary,0.94
judicious,0.89
judo,0.83
jug,1.00
juggernaut,0.90
juggle,1.00
juggler,1.00
jugular,0.95
juice,1.00
juicehead,0.55
juicer,1.00
juicy,1.00
jujitsu,0.74
juju,0.72
jujube,0.58
juke,0.86
jukebox,1.00
julep,0.58
julienne,0.74
jumble,0.95
jumbo,1.00
jump,1.00
jumper,1.00
jumprope,1.00
jumpsuit,1.00
jumpy,1.00
junco,0.28
junction,1.00
juncture,0.89
jungle,1.00
junior,1.00
juniper,0.94
junk,1.00
junket,0.79
junkie,1.00
junkman,1.00
junky,1.00
junkyard,1.00
juridical,0.71
jurisdiction,1.00
jurisdictional,1.00
jurisprudence,0.75
jurisprudential,0.65
jurist,0.78
juror,1.00
jury,1.00
jus,0.33
just,1.00
justice,1.00
justifiable,1.00
justification,1.00
justify,1.00
justness,0.84
jut,0.89
jute,0.67
juvenile,1.00
juxtapose,0.83
juxtaposition,0.47
kabuki,0.53
kale,0.94
kaleidoscope,0.94
kamikaze,0.86
kangaroo,1.00
kanji,0.44
kapok,0.21
kappa,0.78
kaput,0.85
karakul,0.00
karaoke,1.00
karate,1.00
karma,1.00
karmic,0.84
kart,0.89
karting,0.74
kasha,0.28
katydid,0.68
kava,0.47
kayak,1.00
kayaker,1.00
kazoo,0.89
kebab,1.00
kedge,0.00
keel,0.78
keelhaul,0.38
keen,1.00
keenness,0.95
keep,1.00
keeper,1.00
keepsake,1.00
keg,0.94
keister,0.75
kelp,0.95
kelpie,0.21
kendo,0.11
kennel,1.00
keno,0.65
kepi,0.37
keratin,0.79
kerchief,0.84
kerfuffle,0.33
kernel,1.00
kerosene,1.00
ketchup,1.00
kettle,1.00
kettledrum,0.95
kewpie,0.60
key,1.00
keyboard,1.00
keyboardist,0.95
keyhole,1.00
keyless,1.00
keynote,1.00
keypad,1.00
keystone,0.95
keystroke,0.94
keyword,1.00
khaki,0.95
khan,0.56
khedive,0.21
kibble,0.74
kibbutz,0.50
kibitz,0.30
kibitzer,0.44
kibosh,0.67
kick,1.00
kickable,1.00
kickback,1.00
kickball,1.00
kickboxing,1.00
kicker,1.00
kickoff,1.00
kid,1.00
kidder,0.83
kiddo,1.00
kiddy,0.94
kidnap,1.00
kidnapper,1.00
kidnapping,1.00
kidney,1.00
kids,1.00
kidskin,0.61
kielbasa,0.72
kike,0.53
kill,1.00
killer,1.00
killjoy,0.94
kiln,0.72
kilo,1.00
kilobyte,0.94
kilogram,1.00
kilohertz,0.78
kilometer,1.00
kiloton,0.61
kilowatt,0.95
kilt,1.00
kilter,0.67
kimono,0.90
kin,0.95
kina,0.16
kind,1.00
kindergarten,1.00
kindergartener,1.00
kindergartner,1.00
kindhearted,1.00
kindle,0.78
kindler,0.84
kindliness,0.95
kindling,1.00
kindness,1.00
kindred,0.95
kine,0.26
kinescope,0.58
kinesiology,0.58
kinesis,0.72
kinesthesia,0.83
kinetic,1.00
kinetics,0.89
kinfolk,1.00
king,1.00
kingdom,1.00
kingfisher,0.61
kingly,0.83
kingmaker,0.63
kingpin,0.86
kingship,0.83
kink,1.00
kinkajou,0.44
kinkiness,0.95
kinky,1.00
kinship,1.00
kinsman,0.94
kinswoman,0.74
kiosk,1.00
kip,0.53
kipper,0.83
kirsch,0.47
kirtle,0.30
kismet,0.44
kiss,1.00
kissable,1.00
kisser,0.94
kissy,0.90
kit,1.00
kitbag,0.32
kitchen,1.00
kitchenette,1.00
kitchenware,1.00
kite,1.00
kith,0.39
kitsch,0.39
kitschy,0.44
kitten,1.00
kitty,1.00
kiwi,1.00
klatch,0.37
klaxon,0.17
kleptomania,0.89
kleptomaniac,1.00
kludge,0.17
klutz,1.00
klutziness,0.89
klutzy,0.89
klystron,0.25
knack,1.00
knackered,0.50
knackwurst,0.44
knapsack,1.00
knave,0.56
knavery,0.68
knavish,0.44
knead,1.00
kneader,0.72
knee,1.00
kneecap,1.00
kneel,1.00
kneeler,0.84
kneepad,1.00
knell,0.60
knick,0.89
knickerbockers,0.78
knickers,0.89
knickknack,1.00
knife,1.00
knight,1.00
knighthood,1.00
knish,0.37
knit,1.00
knitter,1.00
knitting,1.00
knob,1.00
knobby,0.78
knock,1.00
knockabout,0.72
knockdown,1.00
knocker,1.00
knockoff,1.00
knockout,1.00
knockwurst,0.37
knoll,0.83
knot,1.00
knothole,1.00
knotty,0.90
know,1.00
knowable,0.89
knower,0.89
knowhow,0.95
knowledge,1.00
knowledgeable,1.00
knuckle,1.00
knuckleball,0.95
knucklehead,1.00
knuckler,0.78
knuckles,1.00
knurled,0.53
koala,1.00
kobold,0.14
kohlrabi,0.33
kook,0.72
kookaburra,0.61
kooky,0.94
kopeck,0.45
korma,0.26
kosher,0.94
kowtow,0.61
kraken,0.47
kraut,0.83
krill,0.79
kryptonite,1.00
kudos,1.00
kudu,0.37
kudzu,0.47
kummel,0.30
kumquat,0.89
kung,0.53
kwacha,0.05
kwanza,0.95
kyat,0.00
lab,1.00
label,1.00
labeler,0.94
labia,0.95
labial,0.67
labile,0.28
labor,0.95
laboratory,1.00
laborer,1.00
laborious,0.95
laborsaving,0.78
laburnum,0.19
labyrinth,0.95
labyrinthine,0.83
lace,1.00
lacerate,0.83
laceration,0.94
lack,1.00
lackadaisical,0.67
lackey,0.83
lackluster,1.00
laconic,0.61
lacquer,0.84
lacrosse,0.95
lactate,0.95
lactated,1.00
lactation,0.95
lactic,0.89
lactose,0.94
lacuna,0.33
lad,0.94
ladder,1.00
laddie,0.90
lading,0.40
ladino,0.33
ladle,0.86
lady,1.00
ladybird,0.79
ladybug,1.00
ladyfish,0.60
ladylike,1.00
ladylove,0.79
ladyship,0.78
lag,0.95
lager,0.95
laggard,0.56
lagniappe,0.22
lagoon,1.00
lair,1.00
lake,1.00
lakefront,0.95
lakeshore,0.95
lamasery,0.37
lamb,1.00
lambast,0.60
lambda,0.61
lambent,0.39
lambkin,0.56
lambskin,1.00
lame,1.00
lamebrain,0.89
